host_since;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_identity_verified;neighbourhood_cleansed;property_type;room_type;accommodates;bedrooms;beds;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable
01/03/2011;3;100;98;t;27;t;Greenpoint;Room_in_boutique_hotel;Hotel_room;2;1;1;30;365;16;98;f
01/04/2011;3;87.640014;100;t;1;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;31;136;94;f
02/04/2011;2;100;100;f;1;t;Long_Island_City;Entire_apartment;Entire_home-apt;2;1;2;30;70;11;98;f
03/02/2009;1;100;81.277545;f;1;f;Sunset_Park;Entire_apartment;Entire_home-apt;6;2;0;30;730;0;93.812903;f
01/05/2010;2;100;29;t;4;t;Clinton_Hill;Entire_apartment;Entire_home-apt;10;1;0;30;365;0;93.812903;f
22/08/2010;2;100;100;f;3;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;2;2;30;365;238;89;f
10/07/2009;3;92;97;f;2;t;Bedford-Stuyvesant;Entire_loft;Entire_home-apt;5;2;4;2;1125;103;94;t
01/09/2009;3;100;100;t;2;t;Astoria;Private_room_in_apartment;Private_room;2;1;1;1;90;51;98;f
12/04/2011;3;87.640014;81.277545;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;1;90;365;0;93.812903;f
02/04/2011;3;100;89;t;1;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;6;2;3;2;150;400;95;f
30/03/2011;3;100;100;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;1;6;182;113;97;t
14/04/2011;1;67;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;7;365;13;100;f
14/04/2011;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_loft;Entire_home-apt;6;2;4;5;30;5;92;f
01/05/2010;2;100;29;t;4;t;Clinton_Hill;Private_room_in_condominium;Private_room;5;1;3;30;365;13;100;f
18/04/2011;3;87.640014;100;t;2;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;5;3;5;4;27;2;100;f
19/04/2011;3;87.640014;0;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;1;30;60;19;96;t
19/04/2011;2;100;100;t;1;t;Fort_Greene;Entire_apartment;Entire_home-apt;2;1;1;30;90;18;100;f
20/04/2011;3;87.640014;81.277545;f;2;t;Lower_East_Side;Entire_apartment;Entire_home-apt;2;1;1;30;150;28;86;f
20/04/2011;3;87.640014;100;t;1;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1;30;45;151;94;f
21/04/2011;3;100;80;t;1;t;Gowanus;Entire_apartment;Entire_home-apt;3;1;2;20;90;104;99;f
21/04/2011;3;100;100;f;4;t;Chelsea;Entire_apartment;Entire_home-apt;4;1;2;30;270;33;97;f
23/04/2011;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;6;3;3;2;2;37;98;f
22/07/2010;0;0;95;f;2;t;Upper_West_Side;Entire_apartment;Entire_home-apt;3;1;3;30;30;45;93;f
26/03/2011;3;100;0;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;2;7;300;133;96;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Room_in_boutique_hotel;Private_room;6;2;3;3;365;9;83;f
27/04/2011;1;60;100;f;0;t;Gramercy;Private_room_in_apartment;Private_room;2;1;1;30;120;4;87;f
30/04/2011;1;100;33;f;1;t;Rockaway_Beach;Private_room_in_apartment;Private_room;1;1;1;30;365;16;99;f
01/05/2011;3;87.640014;0;f;2;t;Harlem;Private_room_in_apartment;Private_room;2;1;0;30;365;150;98;f
02/05/2011;2;100;98;t;3;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;5;30;417;97;f
02/05/2011;2;100;56;t;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;2;2;2;60;99;97;f
03/05/2011;3;87.640014;81.277545;f;1;t;Clinton_Hill;Entire_condominium;Entire_home-apt;3;2;1;13;45;12;98;f
01/12/2010;3;100;83;f;3;t;Greenpoint;Entire_house;Entire_home-apt;3;1;2;3;90;276;95;f
29/07/2012;2;90;83;f;3;t;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;1;30;360;59;92;f
09/05/2011;3;87.640014;0;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;6;3;4;30;40;3;90;f
10/05/2011;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;730;1;100;f
26/07/2010;3;100;79;t;2;t;Fort_Greene;Private_room_in_house;Private_room;2;1;1;30;30;177;92;f
10/05/2011;3;87.640014;81.277545;f;1;t;Fort_Greene;Private_room_in_apartment;Private_room;1;1;1;30;30;0;93.812903;f
09/12/2010;2;100;73;f;2;f;Crown_Heights;Private_room_in_apartment;Private_room;2;1;1;30;730;270;95;f
11/05/2011;2;100;100;f;2;t;South_Slope;Entire_house;Entire_home-apt;6;3;3;30;365;34;90;f
08/05/2011;2;100;75;f;1;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;365;37;96;f
13/05/2011;3;87.640014;57;f;1;t;Astoria;Entire_apartment;Entire_home-apt;2;1;1;5;30;32;91;f
10/04/2011;2;86;56;f;0;t;Harlem;Entire_apartment;Entire_home-apt;4;1;2;30;730;170;90;f
16/05/2011;2;100;56;f;1;t;Brooklyn_Heights;Entire_apartment;Entire_home-apt;2;1;0;30;365;100;90;f
29/04/2012;3;87.640014;100;t;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;2;2;30;60;85;96;f
22/05/2011;1;100;78;t;2;f;Park_Slope;Entire_apartment;Entire_home-apt;4;2;2;2;730;23;99;f
24/05/2011;3;100;79;t;2;t;Bedford-Stuyvesant;Private_room_in_house;Private_room;2;1;1;2;28;41;99;t
26/05/2011;3;73;98;f;4;t;East_Village;Entire_townhouse;Entire_home-apt;9;2;4;2;28;420;87;t
24/05/2011;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;1;1;1;30;730;3;73;f
25/06/2009;3;87.640014;81.277545;f;1;t;Gowanus;Entire_apartment;Entire_home-apt;4;2;2;30;60;3;100;f
07/10/2010;3;100;100;f;5;t;Harlem;Entire_apartment;Entire_home-apt;5;1;2;30;90;131;93;f
25/02/2010;3;94;99;t;4;t;Forest_Hills;Entire_apartment;Entire_home-apt;3;1;1;3;360;33;94;t
01/06/2011;3;100;60;t;1;t;Hells_Kitchen;Private_room_in_apartment;Private_room;1;1;1;7;90;74;97;f
01/06/2011;2;90;93;t;1;f;Murray_Hill;Private_room_in_apartment;Private_room;1;1;0;4;60;134;97;f
01/06/2011;2;100;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;5;1125;27;92;f
04/06/2011;2;100;100;t;2;f;East_Flatbush;Private_room_in_apartment;Private_room;2;1;1;30;90;290;95;f
04/06/2011;2;100;67;f;2;t;Fort_Greene;Entire_apartment;Entire_home-apt;3;1;1;3;365;100;96;f
04/06/2011;3;87.640014;81.277545;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;1;1;1;5;60;10;96;f
04/06/2011;3;100;67;f;1;f;Park_Slope;Entire_house;Entire_home-apt;5;3;3;3;30;20;98;f
08/06/2011;1;50;67;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;1;30;365;78;87;f
24/05/2011;2;100;100;t;1;t;Williamsburg;Entire_apartment;Entire_home-apt;4;1;3;30;180;172;98;f
10/06/2011;3;87.640014;100;t;1;t;East_Village;Entire_apartment;Entire_home-apt;4;2;3;30;30;78;94;f
10/06/2011;3;100;97;f;1;t;Boerum_Hill;Entire_apartment;Entire_home-apt;4;1;2;30;120;263;94;t
10/06/2011;1;60;0;f;0;t;Park_Slope;Entire_house;Entire_home-apt;5;3;4;1;1125;35;87;f
03/11/2010;3;87.640014;81.277545;f;1;f;East_Village;Entire_apartment;Entire_home-apt;2;1;1;30;730;22;92;f
23/05/2011;3;100;100;t;4;t;Harlem;Entire_apartment;Entire_home-apt;5;2;3;30;100;21;97;f
26/11/2010;3;87.640014;81.277545;f;1;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;730;32;91;f
22/02/2011;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;3;1;2;30;730;8;94;f
18/06/2011;3;87.640014;81.277545;f;1;f;Greenwich_Village;Entire_apartment;Entire_home-apt;4;1;1;30;365;18;98;f
18/06/2011;1;75;20;f;2;t;Williamsburg;Entire_house;Entire_home-apt;6;2;2;5;120;79;97;f
19/06/2011;3;100;76;t;4;f;Upper_West_Side;Entire_apartment;Entire_home-apt;4;2;2;2;180;218;94;f
19/06/2011;3;87.640014;81.277545;f;1;t;Upper_East_Side;Entire_apartment;Entire_home-apt;4;2;2;30;730;0;93.812903;f
18/06/2011;3;100;84;f;1;t;Woodlawn;Entire_house;Entire_home-apt;2;1;3;2;7;248;93;f
21/06/2011;3;87.640014;80;t;1;t;Lower_East_Side;Entire_apartment;Entire_home-apt;4;3;3;4;1125;27;100;f
21/06/2011;2;100;60;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;365;18;99;f
20/06/2011;1;100;96;t;1;t;Astoria;Entire_house;Entire_home-apt;2;1;2;2;14;457;97;f
29/08/2010;2;100;74;f;5;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1100;8;97;f
07/10/2010;3;100;100;f;5;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;31;124;94;f
22/06/2011;2;100;92;t;3;t;Harlem;Entire_apartment;Entire_home-apt;8;2;6;2;21;230;96;f
24/06/2011;3;87.640014;100;t;1;t;East_Village;Private_room_in_guest_suite;Private_room;2;1;1;3;1125;184;98;f
26/06/2011;3;87.640014;100;f;2;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;90;38;88;f
02/06/2011;0;33;50;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;3;1;2;30;130;41;97;t
29/06/2011;1;100;88;f;1;t;Bedford-Stuyvesant;Entire_loft;Entire_home-apt;4;1;1;60;1125;92;89;t
29/06/2011;3;87.640014;81.277545;f;4;f;Bedford-Stuyvesant;Private_room_in_house;Private_room;2;1;1;30;365;27;91;f
10/05/2011;3;100;97;t;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;60;136;95;f
27/03/2011;3;100;100;f;1;f;Williamsburg;Entire_apartment;Entire_home-apt;6;2;2;2;365;450;88;f
14/11/2009;1;78;92;f;3;t;Bedford-Stuyvesant;Private_room_in_townhouse;Private_room;3;1;2;2;1125;76;95;f
14/11/2009;1;78;92;f;3;t;Bedford-Stuyvesant;Private_room_in_townhouse;Private_room;2;1;1;7;365;52;98;f
29/06/2011;3;87.640014;100;f;1;f;Chelsea;Private_room_in_apartment;Private_room;2;1;2;30;30;30;97;f
04/07/2011;2;100;60;f;1;t;Williamsburg;Entire_townhouse;Entire_home-apt;6;3;3;4;60;39;99;f
04/07/2011;2;100;63;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;0;7;90;30;84;f
26/05/2011;3;73;98;f;4;t;East_Village;Entire_apartment;Entire_home-apt;5;1;4;2;28;333;80;f
20/11/2016;0;0;0;f;3;t;SoHo;Private_room_in_apartment;Private_room;2;1;1;2;365;80;93;f
07/07/2011;3;87.640014;100;f;2;t;Upper_West_Side;Entire_apartment;Entire_home-apt;7;2;3;31;365;189;93;f
07/07/2011;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;2;1;0;30;30;70;99;f
08/07/2011;3;87.640014;81.277545;f;1;t;Carroll_Gardens;Entire_apartment;Entire_home-apt;6;3;4;30;30;6;97;f
19/06/2011;3;87.640014;100;f;2;t;South_Slope;Entire_guest_suite;Entire_home-apt;2;1;1;30;60;109;91;f
27/06/2011;3;87.640014;81.277545;f;0;t;Upper_West_Side;Entire_apartment;Entire_home-apt;4;1;1;65;100;11;92;f
11/07/2011;1;56;76;f;2;t;University_Heights;Private_room_in_house;Private_room;2;1;1;7;60;138;89;f
11/07/2011;0;0;41;f;1;t;Williamsburg;Entire_loft;Entire_home-apt;4;1;2;30;365;98;93;f
11/07/2011;2;100;100;t;2;t;Gravesend;Entire_apartment;Entire_home-apt;4;1;1;7;30;0;93.812903;t
12/07/2011;3;87.640014;81.277545;f;1;f;East_Harlem;Entire_apartment;Entire_home-apt;2;1;1;30;365;15;100;f
04/01/2010;3;100;100;t;3;t;Fort_Greene;Private_room_in_apartment;Private_room;2;1;1;2;31;56;98;t
13/07/2011;1;100;75;f;1;t;Upper_West_Side;Entire_loft;Entire_home-apt;2;1;1;30;180;96;97;f
07/12/2009;3;100;100;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;2;14;60;19;96;f
15/07/2011;3;87.640014;81.277545;f;0;t;Upper_East_Side;Entire_apartment;Entire_home-apt;4;3;3;365;365;26;95;f
16/07/2011;1;80;45;t;1;t;Greenpoint;Private_room_in_apartment;Private_room;2;1;1;30;31;262;96;f
18/07/2011;3;100;100;f;14;t;Upper_West_Side;Entire_condominium;Entire_home-apt;9;2;3;30;1125;30;99;f
20/07/2011;3;100;100;f;2;t;East_Village;Private_room_in_apartment;Private_room;1;1;1;30;1125;50;94;f
21/07/2011;3;87.640014;81.277545;f;1;t;Chelsea;Entire_condominium;Entire_home-apt;4;2;2;30;730;10;100;f
21/07/2011;3;100;100;f;1;t;Kips_Bay;Private_room_in_condominium;Private_room;2;1;1;5;1125;104;95;f
10/12/2010;3;100;69;t;3;t;Nolita;Entire_apartment;Entire_home-apt;6;2;3;1;365;16;99;f
17/09/2009;3;100;100;t;1;t;East_Harlem;Entire_apartment;Entire_home-apt;3;1;1;30;1125;115;95;f
26/07/2011;2;100;56;t;2;t;West_Village;Entire_apartment;Entire_home-apt;4;2;2;30;120;66;94;f
26/07/2011;2;100;88;t;2;t;Allerton;Entire_apartment;Entire_home-apt;3;1;2;2;28;303;93;f
01/08/2011;3;87.640014;81.277545;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;4;2;2;30;1125;2;90;f
02/08/2011;3;87.640014;81.277545;f;1;t;East_Village;Entire_apartment;Entire_home-apt;2;1;1;30;730;63;97;t
24/07/2010;3;100;71;t;1;t;Hells_Kitchen;Private_room_in_apartment;Private_room;3;1;1;30;365;101;94;f
02/08/2011;3;87.640014;81.277545;f;1;t;Chelsea;Private_room_in_condominium;Private_room;2;1;2;30;60;1;80;f
06/04/2011;3;100;100;t;1;f;East_New_York;Entire_house;Entire_home-apt;8;3;5;3;29;215;96;t
03/08/2011;3;87.640014;100;f;1;t;Crown_Heights;Entire_apartment;Entire_home-apt;2;1;1;30;518;103;93;f
04/08/2011;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_loft;Entire_home-apt;2;1;1;3;90;47;99;f
04/08/2011;3;100;100;f;1;t;Prospect_Heights;Entire_apartment;Entire_home-apt;2;1;1;3;1125;37;95;t
26/07/2011;2;100;64;t;1;t;Park_Slope;Entire_apartment;Entire_home-apt;3;1;2;3;21;210;93;f
05/08/2011;0;0;81.277545;f;0;t;Theater_District;Entire_apartment;Entire_home-apt;3;1;1;30;365;55;100;f
08/08/2011;3;87.640014;50;f;1;t;Washington_Heights;Private_room_in_apartment;Private_room;2;1;1;30;365;232;92;f
10/08/2011;3;87.640014;100;f;2;t;Prospect-Lefferts_Gardens;Private_room_in_apartment;Private_room;1;1;1;1;120;60;99;f
10/08/2011;3;87.640014;100;f;2;t;Prospect-Lefferts_Gardens;Private_room_in_apartment;Private_room;1;1;1;1;90;81;93;f
22/05/2011;1;100;78;t;2;f;Park_Slope;Private_room_in_apartment;Private_room;2;1;1;3;40;220;99;f
13/08/2011;3;100;95;t;2;f;Harlem;Private_room_in_apartment;Private_room;3;1;1;2;20;320;95;f
13/08/2011;1;86;0;f;0;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;2;1;1;30;1125;94;95;f
16/11/2010;3;100;100;t;1;f;Bedford-Stuyvesant;Entire_townhouse;Entire_home-apt;2;2;2;30;1125;228;96;f
07/08/2011;3;87.640014;81.277545;f;1;f;Upper_East_Side;Shared_room_in_apartment;Shared_room;1;1;1;30;365;0;93.812903;f
08/05/2011;1;100;100;f;1;f;Stuyvesant_Town;Entire_apartment;Entire_home-apt;2;1;1;30;190;21;88;f
18/08/2011;3;87.640014;0;f;1;t;Park_Slope;Entire_apartment;Entire_home-apt;4;1;2;30;30;106;97;f
03/08/2011;3;87.640014;81.277545;f;3;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;101;72;88;f
21/08/2011;3;87.640014;81.277545;f;1;f;Upper_East_Side;Entire_apartment;Entire_home-apt;4;1;1;30;1125;8;100;f
03/11/2009;3;100;88;f;8;t;Clinton_Hill;Entire_house;Entire_home-apt;6;1;4;30;365;66;90;f
01/08/2011;3;87.640014;0;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;9;98;f
22/08/2011;3;100;73;t;1;t;Theater_District;Private_room_in_apartment;Private_room;4;1;1;1;10;399;96;f
23/08/2011;3;89;64;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;3;1;0;4;365;101;94;f
24/08/2011;3;87.640014;81.277545;f;1;f;Fort_Greene;Entire_apartment;Entire_home-apt;2;1;2;30;730;4;95;f
24/08/2011;1;100;39;f;0;t;Williamsburg;Entire_loft;Entire_home-apt;2;1;1;30;1125;41;98;f
26/08/2011;3;87.640014;100;f;1;t;Lower_East_Side;Entire_apartment;Entire_home-apt;2;1;1;30;90;34;94;f
26/08/2011;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;365;14;96;f
28/08/2011;2;80;91;t;3;t;Sunnyside;Private_room_in_apartment;Private_room;2;1;3;28;365;281;98;f
01/12/2010;3;100;83;f;3;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;1;3;90;228;97;f
05/06/2011;0;0;100;f;1;f;West_Village;Private_room_in_apartment;Private_room;1;2;2;30;90;10;100;f
31/08/2011;3;87.640014;100;t;1;f;Theater_District;Entire_apartment;Entire_home-apt;2;1;1;2;6;201;97;f
01/09/2011;3;87.640014;81.277545;f;1;t;Gowanus;Entire_apartment;Entire_home-apt;3;1;1;30;60;9;93;f
10/07/2011;3;100;50;f;2;t;Lower_East_Side;Private_room_in_apartment;Private_room;2;1;1;6;365;27;99;f
04/09/2011;3;87.640014;81.277545;f;1;f;Emerson_Hill;Entire_guest_suite;Entire_home-apt;3;1;2;30;365;2;100;f
05/09/2011;2;100;93;t;3;t;Bedford-Stuyvesant;Private_room_in_house;Private_room;2;1;1;3;365;177;95;f
17/05/2009;3;100;100;t;1;t;Fort_Greene;Private_room_in_townhouse;Private_room;2;1;1;2;1125;72;97;t
07/09/2011;2;100;100;f;1;f;Fort_Hamilton;Entire_apartment;Entire_home-apt;2;1;1;30;1125;9;93;f
08/09/2011;3;87.640014;0;t;1;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;90;365;22;93;f
17/03/2011;2;100;75;f;2;t;Bensonhurst;Entire_apartment;Entire_home-apt;2;1;1;30;365;28;97;f
10/09/2011;0;0;17;f;1;t;Harlem;Private_room_in_townhouse;Private_room;1;1;2;30;30;37;95;f
03/08/2011;3;87.640014;81.277545;f;3;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;60;59;94;f
11/09/2011;3;87.640014;100;f;1;t;East_Village;Entire_condominium;Entire_home-apt;2;1;1;30;180;154;91;f
12/09/2011;1;78;37;f;1;t;Greenpoint;Entire_apartment;Entire_home-apt;3;1;1;30;60;22;100;f
13/09/2011;3;100;0;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;1;31;1125;34;96;f
14/09/2011;0;0;100;f;1;f;Lower_East_Side;Entire_apartment;Entire_home-apt;5;2;2;30;60;223;93;t
15/09/2011;3;87.640014;100;f;1;f;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;365;68;92;f
05/09/2011;2;100;93;t;3;t;Bedford-Stuyvesant;Private_room_in_house;Private_room;2;1;1;3;180;140;97;f
14/09/2011;0;40;20;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;365;11;96;f
18/09/2011;3;100;86;t;9;t;Clinton_Hill;Private_room_in_house;Private_room;2;1;1;1;29;186;98;t
18/09/2011;3;100;80;f;1;f;Shore_Acres;Entire_apartment;Entire_home-apt;3;1;1;6;365;83;90;f
13/07/2011;3;100;90;t;2;t;Williamsburg;Entire_apartment;Entire_home-apt;5;2;3;3;1125;155;98;f
12/08/2011;1;100;100;f;0;t;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;2;30;365;101;91;f
22/08/2010;2;100;100;f;3;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;2;2;30;365;255;92;f
21/09/2011;3;100;83;t;1;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;6;1;2;30;180;89;98;f
22/09/2011;3;87.640014;81.277545;f;1;f;Bedford-Stuyvesant;Entire_house;Entire_home-apt;2;1;2;30;90;10;97;f
21/09/2011;3;87.640014;67;f;1;f;Hells_Kitchen;Private_room_in_apartment;Private_room;1;1;1;30;365;57;97;f
24/09/2011;0;0;22;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;3;1;1;30;60;43;93;f
19/11/2010;3;100;100;t;5;t;East_Harlem;Entire_apartment;Entire_home-apt;2;1;1;30;1125;115;98;f
27/07/2009;2;100;75;f;6;t;Jamaica;Private_room_in_house;Private_room;3;1;1;30;365;31;84;f
24/09/2011;3;100;100;f;2;f;Fort_Greene;Entire_apartment;Entire_home-apt;5;2;3;30;365;319;92;f
27/09/2011;3;100;100;t;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;3;28;341;96;f
28/09/2011;3;88;86;f;1;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;2;1;1;30;300;89;91;f
24/08/2011;3;100;0;f;1;t;Ridgewood;Private_room_in_apartment;Private_room;2;1;2;30;1125;20;95;f
19/06/2010;2;90;100;f;1;t;Harlem;Entire_apartment;Entire_home-apt;2;2;2;30;360;73;82;f
30/09/2011;3;87.640014;0;f;3;t;Long_Island_City;Private_room_in_apartment;Private_room;1;1;2;2;365;65;95;f
01/10/2011;1;100;40;f;1;t;South_Slope;Entire_loft;Entire_home-apt;5;3;3;30;1125;40;99;f
20/02/2010;0;0;100;t;2;t;West_Village;Private_room_in_apartment;Private_room;3;1;1;30;1000;86;98;f
02/10/2011;2;90;80;t;1;t;Midtown;Entire_condominium;Entire_home-apt;2;1;1;10;180;145;94;f
02/10/2011;1;80;17;f;1;f;Lower_East_Side;Entire_apartment;Entire_home-apt;3;1;1;3;365;102;93;f
03/10/2011;2;100;89;t;3;t;Williamsburg;Entire_house;Entire_home-apt;1;1;2;30;1125;163;96;f
03/10/2011;3;87.640014;81.277545;f;1;f;East_Village;Entire_loft;Entire_home-apt;2;1;1;30;90;0;93.812903;f
06/10/2011;1;100;80;f;1;t;Ditmars_Steinway;Entire_guesthouse;Entire_home-apt;1;1;1;30;60;53;97;f
06/10/2011;3;87.640014;81.277545;f;1;t;Gramercy;Entire_apartment;Entire_home-apt;3;1;0;30;365;0;93.812903;t
06/10/2011;2;100;100;f;1;t;Prospect-Lefferts_Gardens;Entire_apartment;Entire_home-apt;2;1;0;58;120;6;100;f
08/10/2011;3;100;90;f;1;f;Prospect_Heights;Private_room_in_house;Private_room;1;1;1;3;34;164;98;f
18/09/2011;3;100;86;t;9;t;Clinton_Hill;Private_room_in_house;Private_room;4;2;2;1;29;47;97;f
09/10/2011;1;90;44;f;2;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;2;16;42;97;f
18/09/2011;3;100;86;t;9;t;Clinton_Hill;Private_room_in_house;Private_room;2;1;1;1;29;136;99;f
10/10/2011;2;100;86;f;1;f;Williamsburg;Entire_apartment;Entire_home-apt;5;1;1;1;22;36;92;f
30/09/2011;3;100;100;f;2;t;Chelsea;Private_room_in_loft;Private_room;2;1;1;30;180;242;94;t
16/11/2010;3;97;99;f;40;t;Williamsburg;Entire_apartment;Entire_home-apt;6;2;2;30;1125;273;93;f
12/10/2011;3;100;100;f;1;f;Upper_West_Side;Private_room_in_apartment;Private_room;1;1;1;2;28;0;93.812903;t
07/10/2011;3;87.640014;88;t;3;t;Kingsbridge;Private_room_in_apartment;Private_room;2;1;1;30;60;120;95;f
13/10/2011;1;80;91;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;1;2;2;30;192;92;f
10/11/2010;3;87.640014;81.277545;f;1;f;Crown_Heights;Private_room_in_apartment;Private_room;2;1;1;30;31;5;95;f
14/10/2011;3;87.640014;81.277545;f;1;t;Gramercy;Entire_apartment;Entire_home-apt;2;1;1;1;30;5;85;f
14/10/2008;3;100;92;t;4;t;Elmhurst;Entire_apartment;Entire_home-apt;2;1;1;5;90;73;96;f
09/10/2011;2;100;29;f;4;t;Park_Slope;Private_room_in_apartment;Private_room;2;1;1;30;30;14;87;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;2;3;300;38;95;f
19/05/2011;2;100;89;f;5;t;West_Village;Entire_apartment;Entire_home-apt;8;4;4;4;365;154;91;f
17/10/2011;1;100;0;f;1;f;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;90;43;93;f
18/10/2011;3;87.640014;81.277545;f;1;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;4;30;6;97;f
18/10/2011;3;87.640014;81.277545;f;1;f;Washington_Heights;Private_room_in_apartment;Private_room;1;1;1;60;760;4;75;f
13/08/2011;2;100;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;365;14;95;f
18/10/2011;3;100;97;f;2;t;Upper_West_Side;Entire_apartment;Entire_home-apt;4;1;2;30;365;45;94;t
29/06/2011;3;87.640014;81.277545;f;4;f;Bedford-Stuyvesant;Private_room_in_house;Private_room;1;1;1;30;365;7;94;f
19/10/2011;2;100;86;f;1;t;Williamsburg;Entire_loft;Entire_home-apt;2;1;1;30;360;30;99;f
19/10/2011;3;87.640014;81.277545;f;1;t;Chinatown;Entire_apartment;Entire_home-apt;2;1;1;30;30;49;88;f
19/10/2011;1;100;81.277545;f;2;t;Harlem;Private_room_in_condominium;Private_room;2;1;1;30;365;11;100;f
19/10/2011;1;100;81.277545;f;2;t;Harlem;Entire_apartment;Entire_home-apt;6;2;2;30;365;0;93.812903;f
20/10/2011;3;100;100;t;1;f;Greenwich_Village;Private_room_in_apartment;Private_room;6;4;4;3;30;132;98;t
20/10/2011;3;87.640014;83;t;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;1;2;1;2;365;130;99;f
07/08/2010;3;87.640014;81.277545;f;0;t;Park_Slope;Private_room_in_apartment;Private_room;1;1;1;30;120;5;96;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;2;3;365;40;97;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;2;3;365;24;97;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;0;3;365;70;97;f
24/10/2011;3;87.640014;0;f;2;t;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;0;2;60;22;95;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;2;3;180;28;94;f
01/03/2011;3;100;98;t;27;t;Greenpoint;Entire_apartment;Entire_home-apt;4;1;2;3;365;25;97;f
